ID,title,x,y,cluster
3682,Hail Satan?,0.24860319836550596,0.4503864417121227,0
3683,Ingrid Goes West,-0.2110748331001805,-0.04978322078274743,1
3684,Dogman,-0.6679678843252329,0.0505559886833552,1
3685,Anthropoid,-0.5489298934254512,0.030521999009094636,1
3686,Missing Link,0.6895142289341709,0.3002321203947149,2
3688,Cashback,-0.24905124142069496,0.43346819627364186,0
3690,The Absent One,-0.5367637155904463,0.022275504847906268,1
3691,Big Time Adolescence,-0.4492218673489365,0.009473449063373392,1
3695,Killer Joe,0.19032559223456494,0.018215731480466072,0
3697,The Wave,-0.4097371656807995,0.0768174020682318,1
3698,Colossal,-0.12072132273598656,-0.393097598443435,3
3699,Luce,0.013521441400522206,-0.2185507053331156,3
3700,Oculus,-0.5823916653397703,-0.03904120366875252,1
3705,Prospect,-0.3772098438454555,0.05631928364979087,1
3706,Arbitrage,-0.4687144185131348,0.010977812381702031,1
3707,Plus One,0.21643506465057344,-0.5447997091861229,3
3709,Amazing Grace,-0.058806041503349775,-0.3020712985989471,3
3715,I Kill Giants,0.9984498366913755,0.03668303168967973,2
3719,The Villainess,0.2176018879622188,-0.6181898332224358,3
3720,Europa Report,0.08982045678449903,-0.3994156068149312,3
3722,In the Fade,-0.6512376523137219,0.13967776159442102,1
3724,Christine,-0.11531649159281612,-0.02390989103763245,1
3725,Hearts Beat Loud,0.6689466428053771,0.05201218304583617,2
3727,Angel of Mine,0.04781981752393117,0.1808877264134044,0
3729,Pawn Sacrifice,-0.28316459346986783,-0.08639504715408237,1
3731,Ben Is Back,-0.6083389821378891,0.07067645854629456,1
3733,No Strings Attached,-0.5364335290316701,0.07861025726758591,1
3738,Operation Finale,0.5358208861208147,-0.3696394629138654,3
3742,The Domestics,0.13806538358221102,-0.2007935645492432,3
3745,The Commuter,-0.1044522736260497,0.2401236367171609,1
3749,Miss Stevens,-0.4687888310160523,-0.0006191525970784988,1
3754,The Keeper of Lost Causes,-0.3857716126365545,-0.10917995783609864,1
3755,Sea of Shadows,-0.272314420905724,0.06899859166102894,1
3760,What They Had,-0.4300852653503656,0.19117229285380952,1
3764,Every Day,-0.3205713759480701,0.04825921506732492,1
3766,Brian Banks,-0.6063515299035277,0.1638245289220369,1
3769,Becoming Bond,0.402933242805644,-0.6225438928168096,3
3770,After the Screaming Stops,0.493575773881873,0.5247291536665101,0
3773,The Frozen Ground,0.027663391486721055,-0.4099477464087197,3
3779,Death Wish,0.4815633111543902,-0.11680280142854735,3
3783,"Love, Gilda",-0.29597156475087605,0.0824841725278831,1
3787,"Where'd You Go, Bernadette",-0.3037626279234042,0.2226362791690294,1
3794,First Girl I Loved,-0.6845116266001269,0.06363750830695031,1
3798,Meek's Cutoff,-0.6225774765707062,0.0448249626553037,1
3801,The Limehouse Golem,0.6250527256027691,0.602804290479255,0
3806,Star Trek: The Motion Picture,-0.4070096444778603,-0.003913555596129189,1
3809,Southbound,0.4215308845155242,-0.5431877512483019,3
3811,American Ultra,-0.1620779168031598,0.06880562235888807,1
3812,Hellbound: Hellraiser II,0.3817147463021647,0.2634859741071772,0
3816,David Crosby: Remember My Name,-0.5397947624114678,0.12604003114915818,1
3819,Marrowbone,-0.3842442072463732,0.027744563731409832,1
3822,Those People,0.04229092130072018,0.6234300610106281,0
3826,Red Dog: True Blue,1.0156619067665595,0.3828128314938668,2
3827,Assassination Nation,-0.074395596467899,0.04417640855942324,1
3830,I Remember You,-0.4951558596704976,0.08396855965039228,1
3840,Grabbers,-0.3979772827457221,0.02334005931645973,1
3843,Little Woods,-0.4012943101192347,-0.07772171990185943,1
3852,The 33,0.016844043163661754,-0.3240777975029012,3
3853,Mike Wallace Is Here,-0.2552879786148833,-0.013872374576856052,1
3857,The Man Who Killed Hitler and Then the Bigfoot,-0.5600863597066615,0.09084447402355536,1
3861,Toni Morrison: The Pieces I Am,0.8519748844946616,0.4796152117111585,2
3863,Dog Days,0.7981508992249522,0.2797328258997049,2
3864,Monsters and Men,-0.3653940042568488,-0.02654612796717009,1
3865,The Canal,-0.5557037227166766,0.11340406361989355,1
3866,Leap Year,-0.18775695981933216,0.00519185095743814,1
3869,The League of Extraordinary Gentlemen,0.037456094067074855,-0.3066103482947377,3
3870,Hello I Must Be Going,-0.3551137459848241,0.03524004301117202,1
3871,Two Trains Runnin',-0.3545094519537542,-0.1069474721670278,1
3873,Middle Men,-0.5678945882990163,0.03825939374314512,1
3876,Mom and Dad,-0.0026121389332602178,0.2101166665353533,1
3877,Touched with Fire,0.16444915855610326,0.5570793069476742,0
3879,Starfish,0.8383097931620591,0.0686801866125122,2
3881,The First Monday in May,-0.18528119025545053,0.003766584182654079,1
3882,The Miracle Season,-0.32701163942376754,0.015257619604024537,1
3884,Downsizing,0.2409528828172845,0.6778622432688837,0
3885,Lowlife,0.3649397275286552,-0.3831513216084834,3
3889,Universal Soldier,-0.014999901079695097,-0.35041165153813364,3
3892,The Bookshop,0.4388585236934152,0.5431251821857707,0
3896,The Ant Bully,0.7076047748652732,-0.07879388057278228,2
3897,Overboard,-0.4622284361331307,-0.0858108523346933,1
3899,"Nico, 1988",0.4790372619338901,0.06494872020202101,2
3903,Finding Your Feet,-0.3196100689604576,0.004074904445651732,1
3906,High-Rise,-0.34644828173747144,0.013728185914921564,1
3919,Scotch: A Golden Dream,-0.4278575493226847,0.051305798409223585,1
3920,The Prodigy,-0.5721297194652609,0.02322856759191689,1
3924,The Hustle,0.5604639677909118,0.02192676115568577,2
3937,The Osiris Child,0.9023291330799978,0.08638976683149191,2
3938,Friday the 13th: The Final Chapter,-0.3387515185556321,-0.10454124698655687,1
3941,The Escape,-0.4666284573885132,0.20002448074190046,1
3942,Where Hands Touch,-0.4686700140954175,0.14633167737113725,1
3946,Antiviral,-0.6548965158350816,0.10146293843429496,1
3947,Flower,-0.5226344118626974,0.0860634282606074,1
3950,Depraved,-0.3862310706669228,-0.14109577007142754,1
3951,Wonder Park,0.06254229870726638,0.7145699106130197,0
3954,We Are What We Are,0.0552807517399676,0.33454667701684765,0
3955,Hungry Hearts,-0.5770412838252743,0.03567339110016258,1
3958,Ms. Purple,-0.4957471561515973,0.1370851521527142,1
3962,Do I Sound Gay?,0.2520260713457344,0.2469817578198041,0
3972,Run the Race,0.15253602263597188,-0.6593085991954781,3
3981,Digging for Fire,-0.1856621218477055,-0.02002944597746208,1
3989,Damsel,0.4307897685127995,0.7101516261077291,0
3990,Killing Them Safely,-0.3182780582043043,0.0811079737199045,1
3995,What We Become,0.004394990230005057,-0.5745895027715198,3
3998,I Still See You,-0.2221233570802993,0.4234886460145634,0
4002,WolfCop,0.5201676023329916,-0.5796940556315506,3
4004,Pilgrimage,-0.1901355539319658,-0.09891350995671344,1
4005,UglyDolls,-0.04397096400081786,0.1309405121913205,1
4024,Proxy,-0.4062548843054706,-0.11201085337274667,1
4033,Golden Exits,-0.4544483011714674,0.07770391458127067,1
4038,Spaceship Earth,-0.389991544518657,0.04668052286824791,1
4048,"I, Frankenstein",0.05494120501581662,-0.5709218439118421,3
4054,28 Hotel Rooms,0.404849439755527,-0.4816902477626431,3
4062,The Numbers Station,-0.6057514911173285,0.08585788111229918,1
4065,Rags,0.36136219264258174,0.5606420157346731,0
4068,Legendary,0.7681774749441449,-0.6893607918255267,3
4075,Racer and the Jailbird,-0.2691358834233797,-0.13404528398838098,1
4082,Black Gold,-0.3594972180909549,0.05447339631470492,1
4087,Free Willy 3: The Rescue,-0.3148470136644713,0.19987235309106385,1
4088,Black Cop,-0.4065590303238099,-0.020423586034899525,1
4089,Vault,0.5486250882801443,-0.3901557358306815,3
4100,The Tomorrow Man,-0.5246304675624739,0.07971576567477914,1
4104,Bangkok Dangerous,-0.1419741230968403,-0.4518745261274525,3
4106,Girl Most Likely,-0.4046124426345512,0.011388293063579734,1
4109,Knives and Skin,-0.19156547108245106,0.1735357467621858,1
4111,The Strange Ones,-0.604007565747821,-0.04812418147824304,1
4124,Manglehorn,-0.1034681917015453,-0.21417604000342308,1
4126,Neat: The Story of Bourbon,-0.3595336648758269,0.0938528173297788,1
4129,The Mountain,0.4762310485075918,0.16048554396152115,0
4154,Raze,-0.2789933473112585,-0.11564086195236722,1
4162,Wrinkles the Clown,0.3141591070669972,-0.5428972211975612,3
4170,Lemon,0.7057297434144563,0.6857689992993979,0
4172,Radioflash,0.03541599328662013,-0.4624938496864701,3
4174,Strategic Air Command,-0.1888733308068584,-0.08578477284820052,1
4180,We Die Young,0.26485600229076545,0.571982458050913,0
4215,The Sound of Silence,-0.573174044419309,0.09637332483481338,1
4217,Ozzy,-0.22382993159206632,-0.005470035118234785,1
4226,I'll Come Running,-0.3906200235438369,0.004392765186474991,1
4239,Higher Power,0.1180259326965381,-0.4214157852876535,3
4261,Feral,-0.5296801223760433,0.11026323485780873,1
4267,Killers Anonymous,-0.4745836657958971,-0.03258754898389022,1
4283,The Disappointments Room,-0.3018182754659942,-0.14032149096463614,1
4303,Backtrace,-0.1206460633810946,-0.27677453991634904,3
4312,Curious George: Royal Monkey,1.1889560197193023,0.04010579112758726,2
4321,Let's Be Evil,-0.07572109684179887,-0.07651845013999665,1
4327,I Am Alone,-0.27686642544737605,-0.20714538594244208,1
4328,Julian Schnabel: A Private Portrait,-0.33070194681540965,0.11378003949578502,1
4331,Songbird,0.005237945647433596,-0.2981984120276963,3
4341,Random Tropical Paradise,0.19689791711533766,-0.6268657331954832,3
4365,Benjamin,0.24780794955234506,0.6317236207060877,0
4440,It's a Wonderful Life,-0.32173874729794605,0.22704136960955884,1
4442,Sunset Boulevard,-0.005791969603577015,0.5647016586949547,0
4444,Some Like It Hot,0.5991971298498534,0.6115655417969159,0
4448,Lady Bird,-0.4441629289942333,0.001037665297154788,1
4451,The Big Sick,-0.4740561366384663,0.04402867811828487,1
4452,Manchester by the Sea,-0.328441839893436,-0.08365577503128298,1
4454,Short Term 12,-0.19547236942365045,0.12603701492599248,1
4455,Thor,0.0997440122820716,-0.42644473804950095,3
4457,Night of the Living Dead,-0.2526968626143317,-0.07575675537270493,1
4458,The Machinist,-0.18165617473359716,0.6430084358899217,0
4462,The Disaster Artist,-0.2855263946217064,-0.01266275521976755,1
4463,Iron Man 2,0.4785405383934007,-0.4301825101431393,3
4464,Pi,-0.434499324929794,0.11796837580835985,1
4465,The Lighthouse,0.16653799039517803,-0.43601581666245537,3
4472,Charade,0.2523992793656753,-0.054042754810549404,3
4473,Apocalypto,-0.015830211094840445,-0.20106187118527688,3
4475,Eighth Grade,-0.08350102658142643,-0.2046365112400684,1
4476,Hereditary,0.2509778971090039,0.10868322036821912,0
4478,The Lincoln Lawyer,-0.084678660498225,-0.2326636314106593,3
4493,Pride,-0.38701025549488505,0.09929915998018056,1
4498,Tumbbad,0.11382844586099547,-0.6365422344495957,3
4499,A Man Called Ove,-0.2527802882966546,0.14764970821937004,1
4500,The Imposter,0.011156812775471887,-0.32268321017486795,3
4502,Midsommar,-0.036371502570503,-0.4709109603430862,3
4510,The Hours,-0.5500321767090581,0.07941589697344391,1
4512,For Sama,-0.4161836587759106,0.06077001208940379,1
4513,Sweet Smell of Success,0.021148321979931068,0.6780515076958318,0
4516,Lars and the Real Girl,-0.16397766313578865,-0.1410238199420542,1
4519,Bone Tomahawk,-0.4094007354454177,-0.10640685009136604,1
4520,Honey Boy,-0.17473122133983487,0.040177860199145606,1
4523,Paterson,-0.4835264217621681,0.03175097054716351,1
4524,Fiddler on the Roof,0.3723345624597688,0.6381464627166129,0
4527,Black Book,-0.2598904858368968,0.19772414463870824,1
4535,I Am Not Your Negro,0.2411454636345721,0.7214729090739089,0
4536,The Ghost Writer,0.214653450262857,-0.3731161806190929,3
4541,Indie Game: The Movie,0.6291116532656879,0.07795672293372179,2
4542,The Boondock Saints,-0.13196159692699935,0.4364820188334715,0
4543,Miss Sloane,-0.578485036230419,0.13084680344357671,1
4545,You Were Never Really Here,-0.3529230190691529,0.08751355905476572,1
4551,Fitzcarraldo,-0.2887899639974581,-0.056840738534056766,1
4552,The Big Country,-0.09133461561732142,-0.27202875845981994,3
4555,Arctic,-0.6046214167640285,0.053476192279173496,1
4557,Midnight Special,-0.3818248494909606,-0.0017341382983829465,1
4558,King of Devil's Island,-0.5050296103077883,-0.022253172568994308,1
4562,The Report,-0.37327576249005934,0.015217436710191509,1
4563,The Sweet Hereafter,0.2608798698961239,0.6602120091835918,0
4564,Dead Ringers,-0.44738490936251496,0.0073330908260683895,1
4565,Triangle,-0.4396042292411189,0.05478690814711439,1
4580,The Last Black Man in San Francisco,0.18827593293459108,0.6629817559499943,0
4585,Hellraiser,-0.4644822844767976,-0.015654334347202474,1
4587,Air Force One,0.07412649062592233,-0.10611719574013156,3
4588,Get the Gringo,1.1148388051597402,0.1217746841889575,2
4596,Dog Soldiers,-0.29693618840201114,-0.14507130701378815,1
4597,The Aeronauts,0.3432575295997017,0.6305730642175689,0
4598,The Lost City of Z,-0.4761727040498177,-0.01551312150050312,1
4601,The Endless Summer,0.6528948490572638,0.31506748416005903,2
4604,Holiday Inn,0.7328300435635655,0.5512599666120597,2
4607,Funny Face,-0.5367829116864763,0.1003184054183988,1
4610,A Most Wanted Man,-0.1927455229656775,-0.23569027331542136,1
4612,Frantz,-0.3321441808899088,0.20759456717568506,1
4615,Invisible Life,-0.5121559103271021,0.11287803558169995,1
4621,Brittany Runs a Marathon,0.6816134311396519,-0.3452692057810334,3
4623,What Maisie Knew,-0.22644058247718454,-0.03279440924143051,1
4624,Citizen X,-0.6393899902903899,0.0025477939607321397,1
4630,Heidi,-0.15811335234223878,-0.0929307526275807,1
4631,Better Watch Out,0.06939506760410621,-0.27237447201342224,3
4636,Marshall,-0.1339393686621866,0.4053609305916425,0
4638,McQueen,-0.08712845329769756,0.3522929658986945,0
4639,The Band's Visit,0.2440718855548686,0.5728791889060582,0
4642,Turbo Kid,0.7486286743833951,-0.5037765937363039,3
4643,One Child Nation,-0.5858459103796374,0.04452596750535595,1
4647,Disobedience,-0.7001703101588056,0.0368906150667943,1
4655,Priceless,-0.33116648435595597,-0.1309343840525139,1
4658,Late Night,-0.4663183799759792,0.11059044884276699,1
4664,Blow the Man Down,0.35845123851275346,0.8090920858016252,0
4665,Suspiria,0.5439227827252121,-0.41156435709005545,3
4676,Opera,0.5351782986347207,0.34517543894489505,0
4677,The Tillman Story,-0.15893063935231014,0.5169686556007678,0
4687,Sabotage,0.3479829908305244,-0.6420761461541074,3
4691,The Secret of Roan Inish,0.5896943488804727,0.7003144058465547,0
4697,The King's Choice,-0.3835764931540593,0.024245258555806226,1
4707,Dead Snow 2: Red vs. Dead,0.03784798349698062,-0.1273040352644796,3
4712,Draft Day,-0.6033232095625073,-0.006187826807697095,1
4716,The Battery,0.28797957538527863,0.4281957607230327,0
4718,"Don't Worry, He Won't Get Far on Foot",-0.5125202003446739,0.07482696268404168,1
4727,Dark Water,-0.4334827643005907,-0.12104474517829253,1
4729,Becoming Astrid,-0.6429463481313568,0.059704025455394376,1
4730,The Snow Walker,-0.5838207180053042,0.06485236030864819,1
4734,Rambo: Last Blood,-0.2298471147145845,-0.26912435326466216,1
4740,The Man with the Golden Arm,0.4722443546987128,-0.4480046380531997,3
4742,A Private War,0.2116514194138307,0.4788951954694509,0
4747,Last Days in Vietnam,-0.5312949014174957,-0.024915255612157426,1
4758,Grey Gardens,-0.5102110894377132,0.08605102816420973,1
4761,Macbeth,-0.4039231025741728,0.16525479649402594,1
4771,My Friend Dahmer,-0.599709175785692,-0.00046164180227655215,1
4803,Stake Land,-0.4304624778750851,-0.06774074544305556,1
4812,Like Crazy,-0.27811854076128,-0.04653261572997037,1
4815,Changing Lanes,-0.4770070462288088,-0.048095445123347264,1
4818,Agora,-0.5400925278725149,0.025403662884638425,1
4833,Troop Zero,0.1830630962314278,0.04263714376334162,0
4834,Salmon Fishing in the Yemen,-0.42545111139048,0.24431999451150266,1
4843,Maidentrip,-0.6220202344872345,-0.03206699299381356,1
4848,Last Cab to Darwin,0.1585189141213592,0.6012737468506781,0
4850,The Plague Dogs,0.4500811571364425,0.502974508745608,0
4856,Fan,0.568790013234406,-0.1656669914133778,3
4858,Light of My Life,-0.4123189373187402,0.008428630491484375,1
4879,The Long Riders,0.5422184421898002,0.4055819395844769,0
4880,Any Day Now,-0.6742458784928633,0.09997912227869436,1
4892,We Are Still Here,-0.35894227005825063,-0.11097987870024087,1
4896,A Girl Like Her,-0.07235583086288654,0.5734987679322505,0
4911,The Connection,0.7684284333960866,0.4321918217223412,2
4921,Fast Color,-0.06376487052070431,-0.3243449508346804,3
4923,Dick Tracy,-0.2721769430191228,-0.08354445478828912,1
4928,We Are Legion: The Story of the Hacktivists,0.5916880659559041,-0.4332502381832021,3
4940,Chuck Norris vs Communism,0.1113257307536547,0.03866211993783851,0
4945,The Hole in the Ground,-0.05355743016300762,0.18855676777750305,0
4962,The Midnight Meat Train,-0.03914919603461516,-0.21882250281270213,3
4981,Finders Keepers,0.8486311354463865,0.24819073731749844,2
4987,Mr. Calzaghe,-0.2232101649477643,0.009384151762560028,1
5001,The Vikings,-0.29945175333792035,-0.011917851589640642,1
5002,The Soloist,-0.3501225850899447,0.16247341074353291,1
5012,Apostasy,-0.5438119613638744,0.18422640747852803,1
5022,Next,-0.5590913995319844,0.1027906746123506,1
5025,Taking Chance,-0.5931294032199336,0.02802599778112013,1
5035,In the Soup,0.3491973234025884,-0.15066955954562078,3
5042,The Ultimate Gift,-0.5351519674450245,0.08755479827997001,1
5049,Admiral,0.32137447604086083,-0.4481356142047047,3
5056,The Fencer,-0.4207924255832553,0.02002176082583286,1
5059,Two Hands,0.4417654558593185,-0.12474983445785913,3
5068,Narco Cultura,-0.5935963908356776,-0.007339794233012483,1
5069,Harmontown,-0.3720240011085782,0.1326840832580579,1
5073,Tiger Zinda Hai,0.7972493667259174,0.3921195958186798,2
5085,Sweet Land,0.2285086792399547,0.06788492491294289,0
5093,Cash Only,0.4185367122535291,-0.4239057784190455,3
5095,Hichki,0.2596035456411293,0.6996404617476851,0
5106,Almost Holy,-0.35607091385902595,-0.003911527125242113,1
5108,Bad Samaritan,-0.43331205995823774,-0.1107841963967052,1
5114,Jellyfish,0.03611035005258238,0.44787912724549206,0
5119,Brimstone,-0.5822561186389212,-0.012003935532702143,1
5125,Hagazussa,-0.3026794908365969,-0.2639931331812413,1
5129,On Any Sunday,0.23475374694934745,0.06914114797520908,3
5131,The Children Act,-0.1954192810312773,0.16872509910013933,1
5136,Long Weekend,0.27416851816167953,-0.6000106317872534,3
5144,Gloria Bell,-0.4518468371933906,0.14061777178828322,1
5148,The Way of the Gun,-0.39622849820918254,-0.09710749618640058,1
5157,The Dark,-0.389600861584048,-0.09944636464020364,1
5161,Never on Sunday,0.3075055359948682,-0.1514815137669578,3
5162,The Gateway,-0.2794883074735722,-0.023708413911227525,1
5166,Palo Alto,0.5250785789380015,0.5040542092005683,0
5168,The Goldfinch,-0.4998861574671562,0.04772601051662646,1
5176,Photograph,-0.576567296346173,0.12631536261578255,1
5181,Unmistaken Child,-0.4820072707459618,-0.08589074485142861,1
5186,Always Shine,-0.6036528890744585,0.014016451627280687,1
5197,The Special Relationship,-0.4750151993446943,-0.011476123393974164,1
5200,Code Black,-0.3325177900683037,-0.09494909215612513,1
5227,The Big Kahuna,0.6604988827639999,-0.3569995814307594,3
5232,On Chesil Beach,-0.12761344415391984,-0.08736070536201059,1
5234,Beauty Mark,-0.5686508897502056,0.10084745298386763,1
5249,Destination Wedding,-0.3060904529304976,0.1270762695650375,1
5254,Big Sonia,-0.4267864925256935,0.03752893491344021,1
5257,Bad Hair,1.2498479808814031,-0.026113903511366842,2
5270,Bellflower,0.13795642102288855,0.7636721811571514,0
5274,Shifty,0.2604984236783716,-0.19800285820484712,3
5278,Is Paris Burning?,0.3862933691033569,0.5261625795267454,0
5285,Kill Command,0.2702254281940049,-0.5496918994120181,3
5288,Low Tide,0.0885721707241604,0.6417391184791149,0
5290,On Her Shoulders,-0.5510115807640426,0.045453870005149416,1
5291,Most Beautiful Island,0.04221969022323042,-0.5398314623948798,3
5293,The Son of Bigfoot,0.8767691131922429,-0.19167050219677556,2
5307,Birth of the Living Dead,0.9780621662361424,-0.015123080750187187,2
5314,Rob the Mob,0.36843781682673576,0.7596137920160337,0
5316,Possum,-0.3526705171155006,0.1877725836260797,1
5317,47 Meters Down: Uncaged,-0.09214967896151352,-0.539169417044511,3
5320,The Uninvited,-0.4525222600251629,0.1537844481697963,1
5322,Short Eyes,1.0104217880331332,0.27388433525207184,2
5324,Twins of Evil,-0.3094730938268618,0.001960590415143552,1
5333,The Young Karl Marx,-0.534263902494861,-0.015599282266151638,1
5363,Foxy Brown,0.24606726185580735,0.5885313189121884,0
5365,Cleanskin,-0.4623856490783372,-0.02619181795742535,1
5367,The Boy,-0.535820787771849,0.008734683021226472,1
5377,Evelyn,0.7893598618170652,0.5864433440557756,2
5381,Clear History,0.3257428298920668,0.07040390503130735,3
5383,Skin,-0.3741091807029056,-0.031377531303295535,1
5389,The House of Magic,-0.09398400862254387,0.04140470529453122,1
5390,The Words,-0.472573435897021,0.045725958982664135,1
5394,The Brothers Grimm,-0.2657699251979417,-0.12419529412131965,1
5397,The Kill Team,-0.3437166514749808,-0.04319414296010843,1
5446,Pussy Riot: A Punk Prayer,0.2144874895152545,-0.6044093084397315,3
5447,Listen Up Philip,-0.2387415153049429,0.013308275363696612,1
5450,Conquest 1453,-0.2335024484256696,-0.1003153162461738,1
5455,Japanese Story,-0.04800252276329192,0.4782516687296986,0
5457,Friday the 13th Part 2,0.09366542201314194,0.2500044610136601,0
5459,Some Freaks,0.2351329702071871,-0.3537785948811231,3
5466,What Richard Did,-0.37145287001505584,0.1500333959461155,1
5483,A Dark Place,-0.5103161047538833,0.010551440007124923,1
5497,The Possession,-0.37705738542139217,0.3077675479810797,1
5512,The Red House,-0.4288692065100339,0.04347073993854878,1
5518,Halston,0.7678784486413229,-0.5323329998678047,3
5519,Home Again,-0.03461825523086178,0.08027554797450223,1
5527,My Name Is Emily,-0.41432637686386425,-0.07422309887200998,1
5528,Cherry,-0.5290816191005014,0.02294872726843092,1
5538,Five Fingers for Marseilles,-0.4285979656338746,-0.03828545408267812,1
5549,Nancy,-0.4089222677265171,0.005738386158564565,1
5559,Joe,0.3039331738875605,0.5855551432195709,0
5564,Diverge,-0.4393444994182799,-0.047095549405393886,1
5573,Hired Gun,0.3761725843760645,-0.37752032827645227,3
5575,Food Chains,-0.12914924309897322,-0.0224986438804799,1
5583,Wolf Creek 2,-0.2016082744319586,-0.3870394435128389,3
5584,Computer Chess,0.0021250844404820048,-0.3270687415744609,3
5585,Transpecos,-0.11997481123547855,-0.2195136507534362,1
5588,Catch Me Daddy,-0.6246660307866518,0.05932800009449846,1
5589,Bharat Ane Nenu,1.2378022551871408,0.1531597683832305,2
5590,Adore,-0.4270501334876241,0.01216203989871485,1
5593,LBJ,-0.508832013124604,0.03916333438451095,1
5597,Embers,0.0002579649263784148,0.4493160442049591,0
5611,The Dentist,0.025031302092102987,0.5545829608470325,0
5613,Churchill,-0.5615846518151514,0.049084597544676346,1
5614,Garbo: The Spy,0.5063753518159952,-0.19008486013281967,3
5618,The Dark Valley,0.5404716053031811,0.5585665835274627,0
5621,Final Score,-0.57166934927511,0.046372409870941884,1
5654,Fugitive Pieces,0.05531461944724518,0.7401767089001577,0
5705,Boston,-0.613098329551676,0.0623135256587153,1
5712,40 Years in the Making: The Magic Music Movie,0.5491072397508148,0.5628730571072491,0
5715,Sex and Broadcasting,-0.19297784357063755,-0.05500858501873786,1
5718,Howl,-0.4863358968545059,-0.0022124788900181576,1
5719,Creation,-0.3564976334205752,-0.10977999887173973,1
5724,This Is Martin Bonner,-0.4135362724103472,-0.028144800633780158,1
5726,Free In Deed,-0.4578774904520349,-0.0049575064239808534,1
5747,The Rage in Placid Lake,0.8824680492619611,0.301947677725737,2
5752,The Nightmare,-0.4964332731446327,0.028368238705516826,1
5759,The Gruffalo,-0.29415662646507074,0.12162743737563016,1
5768,Bride of Re-Animator,-0.08098831749942445,-0.186753559121667,1
5770,1492: Conquest of Paradise,0.035746682530967515,0.10486288370974146,1
5776,Sirens,1.2106599888229737,-0.031413014135617,2
5795,Bodysong,-0.18153853029515354,-0.37435452484222426,3
5796,The Crescent,-0.17845631731398026,-0.23437323911369426,1
5799,For Those in Peril,-0.5358006245392968,0.1188631391670374,1
5800,The Greasy Strangler,-0.02266627802325973,-0.055516272785902855,1
5806,Siddharth,-0.3831666177941491,-0.011955946336560318,1
5813,Double Impact,0.7142230028540782,-0.4384853846003465,3
5829,Life,0.944958465368499,0.06289169943671065,2
5838,What Still Remains,0.21528700734133172,-0.5174770507768178,3
5845,Wind,-0.4283216598706602,0.16222219789134296,1
5856,Bridgend,-0.3353627714807847,0.14892016564054886,1
5862,Dangerous Liaisons,-0.0034678159710082104,0.3161730137415996,0
5877,Bottom of the 9th,-0.04583634940971782,-0.17515200001146713,1
5878,Stop-Loss,0.8011310540827379,0.2727695353665864,2
5890,Red Lights,-0.3948797311006688,-0.0890885646793282,1
5903,Bad Milo,-0.033816379258502866,-0.1820667505205744,3
5918,Bang Gang (A Modern Love Story),0.2671671248920747,-0.6177051969184277,3
5920,Ae Dil Hai Mushkil,1.0614752354413035,0.16876345114863844,2
5924,Coldwater,-0.6639188338003948,0.024883767221007463,1
5929,Peterloo,0.3116122109866033,0.7291596931827351,0
5934,Halo 4: Forward Unto Dawn,0.17209631989910387,-0.5275505502693147,3
5940,The Good Son,-0.4089981833963191,-0.03903491330537195,1
5948,Demon House,-0.5486215371996137,0.12103693705393227,1
5958,Loving Pablo,-0.012067012491856951,-0.1780661671047657,3
5962,Destination Moon,-0.29062994769083883,0.3088292984635078,1
5970,I Think We're Alone Now,-0.3279319654180505,-0.2530287921947061,1
5979,Edie,-0.29941940944237394,0.059585582810605976,1
5982,The Moo Man,-0.5012998029647764,0.08130487773865479,1
5984,Charlie Countryman,-0.5921762442989359,0.13387854885299824,1
5992,Free China: The Courage to Believe,-0.20613779225833126,-0.4117199538943934,3
5997,Garden of Evil,-0.1836634438742434,-0.26671990042351656,1
6012,United,-0.2398082453267909,-0.2965822189058186,1
6015,The Strangers: Prey at Night,-0.1974820416743561,0.07147063717207304,1
6027,Numb,-0.24370715703440005,0.04165640586479896,1
6028,Serenity,-0.2242959746020226,-0.2268543315439816,1
6032,Seberg,0.14676381552487697,0.36194441798214,0
6046,Rememory,-0.44789139631832336,-0.0388060845830861,1
6050,Yardie,0.02078423105172049,-0.44538092793184814,3
6061,The Human Resources Manager,-0.18707117456669334,0.0804139754971958,1
6073,Kaththi,1.1883557555484552,0.12238424019363453,2
6081,The Only Living Boy in New York,-0.25259932014272224,0.007692264646345519,1
6122,Hunter Gatherer,0.8689543298909667,0.3968012715567276,2
6135,Backstabbing for Beginners,-0.052981434280903315,-0.3222879708765171,3
6137,Infinity Chamber,-0.2328403069321005,-0.21641801287131227,1
6139,Herman's House,0.02893532688152505,0.4479583008371483,0
6140,Tracers,0.5580781056967956,-0.6630821117741711,3
6147,The Mighty Macs,-0.3737609950201748,-0.049912238940757726,1
6157,Goodachari,0.5945058754018278,-0.3462380597107594,3
6160,Sharknado,0.04425911429207157,-0.458392843465946,3
6165,Young Ones,0.030317996868996937,-0.259293727961889,3
6190,The Saratov Approach,0.07654650395602633,-0.19465194617451367,3
6192,Last Rampage,0.05915945247250955,0.69081128312371,0
6195,Extinction,-0.5499137630566969,0.05495011335204753,1
6200,The Gruffalo's Child,-0.1903862729927157,0.19434750294437636,1
6201,Maniac Cop 2,1.0597454496851777,0.05431725833751742,2
6202,Edmond,0.4412690726757347,0.5577734328156645,0
6205,"Westwood: Punk, Icon, Activist",-0.6766775936232512,0.032649240238388534,1
