,title,music_director,artist_id,album_name,album_uri,track_name,preview_url,most_popular,popularity,acousticness,danceability,energy,tempo,valence,instrumentalness,liveness,loudness,speechiness
3400,I Am Here,Johann Johannsson,3IpQziA6YwD53PQ5xbwgLF,I Am Here,spotify:album:2IvEEVVWn1vqvmSZ36S8rd,I Am Here (Salve Regina),https://p.scdn.co/mp3-preview/164831b46fc68c4111867bfcee138e6656aa27c0?cid=0e18970867524f1fba6634279dd9e5b2,5Anf5CB7rDwFMZnxi0cciN,7,0.98,0.0762,0.12,65.721,0.0376,0.9470000000000001,0.0822,-18.857,0.0411
3406,A New High,Christopher North,0jbuhpvcqWlRvBLXYGXHFT,A New High (Original Motion Picture Soundtrack),spotify:album:4aB6HxZ4rKagFBw4wfDiml,Outreach (The Union Gospel Mission),https://p.scdn.co/mp3-preview/9208f30d2d324e9489ec4a8557e98c898b438e15?cid=0e18970867524f1fba6634279dd9e5b2,4X77EDG7rGiA5L4L7mMZJ9,0,0.92,0.0831,0.0336,70.619,0.0347,0.8909999999999999,0.145,-27.765,0.0526
3409,Ghosthouse,Piero Montanari,1Wd14bEJncNbGoErwkApWl,Ghosthouse (Original Motion Picture Soundtrack),spotify:album:4n1lYkqqa2VEuNZvUyC8Ye,Save Tonight for Me,https://p.scdn.co/mp3-preview/f06056343046f086ad00baca2ab06df08f1c4cc6?cid=0e18970867524f1fba6634279dd9e5b2,4Dper163v7LCvHwCVneve8,2,0.0071400000000000005,0.7559999999999999,0.846,136.025,0.7809999999999999,0.000344,0.1,-5.697,0.0618
3411,Atone,Sid De La Cruz,19k3SnrMFsUzfkbQvCDjQo,Atone (Original Motion Picture Soundtrack),spotify:album:0oiijAPzs9C3gREUPtGNKn,Hijacking,https://p.scdn.co/mp3-preview/774d9e0d26c3654f04e9e03e79a5e7ffff1723a1?cid=0e18970867524f1fba6634279dd9e5b2,4QAy2sfOYwB4cSI0driVvG,0,0.946,0.39,0.345,169.813,0.26899999999999996,0.8390000000000001,0.113,-18.81,0.042
3418,Future World,ToyDrum,2Ge3GDP9066h1TxaU5LuCF,Future World (Original Motion Picture Soundtrack),spotify:album:0sRObL7VRg2Jz0SlWnE2QS,Love Town Prt 1 – 2,https://p.scdn.co/mp3-preview/5e0f2917c0fee30fcd9b09423acc74705b6dd514?cid=0e18970867524f1fba6634279dd9e5b2,54hTZKqjh8Ku8Ksf4t7fLM,2,0.0057,0.551,0.6509999999999999,117.036,0.0862,0.602,0.0933,-13.610999999999999,0.0563
3422,Bernadette,Francis Lai,0Lf3tvw0Rzwr38KDrShstn,Bernadette (Bande originale du film de Jean Delannoy),spotify:album:5Rquiqs4uzdaPna8WPI6kE,Générique fin,https://p.scdn.co/mp3-preview/c441e696142d2c85a60f976e42a3c6750c40637d?cid=0e18970867524f1fba6634279dd9e5b2,3cOzupiCfjrKZZKjq7Czhw,9,0.3,0.25,0.233,57.982,0.1,0.305,0.0707,-13.995999999999999,0.0308
3426,All's Faire in Love,Jeff Cardoni,6z9vVCxeBfXZfS5FEzUnu0,All's Faire in Love (Original Motion Picture Soundtrack),spotify:album:5NRyg6UQ1mLKTGJjCebVft,The Faire Theme,https://p.scdn.co/mp3-preview/49c748734f2418d4e8c8fe59eb396d77e8cb939f?cid=0e18970867524f1fba6634279dd9e5b2,4JrBdzvT6dKtK0IaME1Ixj,0,0.371,0.424,0.5660000000000001,94.432,0.444,0.00156,0.293,-9.462,0.0484
3429,The Lion of Judah,Greg Sims,5Jkv8jirn40xbrkABcwIsG,The Lion of Judah (Original Motion Picture Score),spotify:album:7CTl7fQHxQ3huap0xEfZew,Main Title,https://p.scdn.co/mp3-preview/6bb319badf491cc4d7818ca9780c53833222f5f5?cid=0e18970867524f1fba6634279dd9e5b2,00rJf2PlbNziQ9uxONGvPz,0,0.898,0.19899999999999998,0.133,49.952,0.0398,0.769,0.111,-19.492,0.0322
3434,The Divine Tragedies,Michael John Mollo,3CfpX57DRZXzCrmwuzEUBp,The Divine Tragedies (Original Motion Picture Soundtrack),spotify:album:0kTT795nkrIaonW8dqBRZ4,The Epitome of Evil,https://p.scdn.co/mp3-preview/cfdf1d82b143f1174a98dc78afbdb7e42ffea578?cid=0e18970867524f1fba6634279dd9e5b2,2F1ksoWixjZRbNHFDPmwt1,2,0.863,0.0719,0.115,72.411,0.0369,0.899,0.11199999999999999,-27.204,0.0392
3435,The Giant Spider,The Night Hobs,6MfIKB9KHZGzAAEz1Yx8Mh,The Giant Spider (Original Motion Picture Soundtrack),spotify:album:1PakqaDSSIKCfRkYPiFUkN,The Giant Spider Theme,https://p.scdn.co/mp3-preview/a30048d1a84e820db03cbbfa0252115d9c9a0d37?cid=0e18970867524f1fba6634279dd9e5b2,26vPWxLZekCWuAKDa39mTr,0,0.0734,0.715,0.5920000000000001,135.064,0.9470000000000001,1.06e-06,0.48100000000000004,-12.689,0.031
3445,Vigil,Glenn Gregory,0bzGPa4FNUKVo6CE78yFXW,Vigil (Original TV Soundtrack),spotify:album:0NBDeQDot6gJfbRtcgE4kI,Butterfly,https://p.scdn.co/mp3-preview/8fbcde720e17c917377cd1cfabee391cfb6d67de?cid=0e18970867524f1fba6634279dd9e5b2,56RabDAhkGBpaFW1D4eSe9,16,0.973,0.204,0.02,141.808,0.163,0.963,0.0836,-33.443000000000005,0.0383
3448,Dinotasia,Mark Leggett,1l9Zlzq18wS2stgLoFz2F7,Dinotasia (Original Score),spotify:album:2aZHfq5iUgngA5TAsSB7Br,Titans Approach,https://p.scdn.co/mp3-preview/329fcc23bfded0323a3ce7c6b1652920d61cc8dc?cid=0e18970867524f1fba6634279dd9e5b2,78QeUF0fE6FPrDN4pNyfHo,1,0.44299999999999995,0.5589999999999999,0.213,125.698,0.16399999999999998,0.9209999999999999,0.14300000000000002,-18.355999999999998,0.0349
3449,Pablo,Lior Ron,6UZrwnf8i7C6QZmvro2pkj,Pablo: Original Motion Picture Soundtrack,spotify:album:5omZmoMIoaBv5k55NJYed8,Thomas Crown Affair,https://p.scdn.co/mp3-preview/9dfe1071f14c2b7ceeca88bbd53c2d9433326fe1?cid=0e18970867524f1fba6634279dd9e5b2,0Ciq2NaBtH54gzMeDL52Ng,2,0.9129999999999999,0.47600000000000003,0.281,123.28,0.11,0.92,0.111,-13.58,0.0397
3451,One Shot,James Schafer,4o1yQsUjRLHqaZqPlpuSVs,One Shot (Original Motion Picture Soundtrack),spotify:album:6KbWmujdHUwqTBxj2jy8Kf,Opening / Planetary Attack,https://p.scdn.co/mp3-preview/92de3b6ba91dd27c6d6b3db0cb76baa1281030eb?cid=0e18970867524f1fba6634279dd9e5b2,2HxpmDYShdc6jNibj5NVUN,0,0.848,0.16699999999999998,0.14300000000000002,82.42399999999999,0.0514,0.9590000000000001,0.0971,-20.709,0.0399
3454,The Mason Brothers,Federico Vaona,4W1DTB26g9SemwvGxUYuoo,The Mason Brothers (Original Motion Picture Soundtrack),spotify:album:5HqA6doc7i67iaVTCFgcmI,The Mason Brothers (Main Titles),https://p.scdn.co/mp3-preview/37b1bc9b70af87651375edc9023e6e825f8c2e31?cid=0e18970867524f1fba6634279dd9e5b2,65lJRpFTMf6bxC3HBaS31w,0,0.42,0.506,0.601,160.02200000000002,0.0382,0.865,0.0547,-9.022,0.0435
3463,Deadtime Stories,Larry Juris,660phjWYQEeVXz0muixpk0,Deadtime Stories (Original Motion Picture Soundtrack),spotify:album:2GOVQrSXP2PVg4jAdClQDK,Bed Time Tales,https://p.scdn.co/mp3-preview/ead6b524ad19180e96b96606a69cae1c1e5cbdbc?cid=0e18970867524f1fba6634279dd9e5b2,6mHxjSMyZoIPuriXMEL15k,5,0.6,0.642,0.669,104.189,0.54,0.000212,0.0894,-7.196000000000001,0.0277
3465,Drive Hard,Bryce Jacobs,0rikUkwix2mJdjXKM3QMu1,Drive Hard (Original Motion Picture Soundtrack),spotify:album:7hTniACuIVjhXNlyUtFwDT,"Bitter Scar (""Drive Hard"" Version) - ""Drive Hard"" Version",,5VcSv0it236Kv3tP8R8pCv,1,0.0317,0.534,0.6759999999999999,151.965,0.595,4.67e-06,0.0535,-8.62,0.0425
3476,Nerve,Rob Simonsen,2ZeUaZT3s3NSbeV7OS094J,Nerve (Original Motion Picture Soundtrack),spotify:album:6EtztoTaAsTNpIdvdNd9vi,Night Drive,https://p.scdn.co/mp3-preview/f50e4be61777496df44049d8d8dd1a2dc4e297ee?cid=0e18970867524f1fba6634279dd9e5b2,0FTjbGC4JKQDfHHtY9Orcp,46,0.0981,0.701,0.715,102.994,0.56,0.823,0.106,-6.297999999999999,0.0387
3477,American Violence,Andrew Joslyn,5dSCgfYs71v0zjg2AwUq9n,American Violence (Original Motion Picture Soundtrack,spotify:album:2X5LCwkrIkZkxnqRojKtNk,American Violence,,4EA4Bual9QBArjlrv46ytY,0,0.0713,0.24,0.09,109.57700000000001,0.0,0.981,0.106,-20.413,0.0429
3483,The Highest Pass,Michael Mollura,6aoHcZEQUp56tXrPddfboA,The Highest Pass (Original Motion Picture Soundtrack),spotify:album:10dD54yiVly86Gp2yF474Z,Nubra Drive,https://p.scdn.co/mp3-preview/af2515b90e53c9913d304d0391e8f429906853a5?cid=0e18970867524f1fba6634279dd9e5b2,5cD9JNkGriqUqYlfKXBkeL,5,0.36700000000000005,0.574,0.56,93.024,0.16399999999999998,0.7020000000000001,0.168,-10.535,0.0527
3485,What Happens Next,Kerry Muzzey,42ZxYNK8wmSwfkwV1oesGb,What Happens Next (Original Motion Picture Soundtrack),spotify:album:0fDgxX3YOhwcQkooUFEk4M,You Can't Have It All,https://p.scdn.co/mp3-preview/6472bb33b089c68a31b8a1bccf9cdbcbfea6cfbf?cid=0e18970867524f1fba6634279dd9e5b2,0PY9I2amRiistZ4dBNIBFU,0,0.745,0.48700000000000004,0.149,127.833,0.28300000000000003,0.00212,0.11900000000000001,-17.562,0.0357
3488,Tonight She Comes,Wojciech Golczewski,7GTDYl4iOKyUUdQVJXlmy0,Tonight She Comes (Original Motion Picture Soundtrack),spotify:album:4mn3CluLaz80GHDbe8pqmL,She Comes,https://p.scdn.co/mp3-preview/ce204cb7940ee89e1c8e0e67b0c00f9e883bb073?cid=0e18970867524f1fba6634279dd9e5b2,6ziyo9Ya9WHEWB3WFHKH4T,28,0.000128,0.515,0.39899999999999997,105.0,0.11900000000000001,0.9690000000000001,0.11,-7.901,0.0337
3494,Hard Boiled Sweets,Tom E. Morrison,2NsXbTUYAu06wbTqjwEWXp,Hard Boiled Sweets (Original Motion Picture Soundtrack),spotify:album:0wlV0QPgbRSzorqzuaVjdF,Deep Pools Of Light,https://p.scdn.co/mp3-preview/76ddcb1dce9cfc5b868e6898d71e4cbcc8ae1f33?cid=0e18970867524f1fba6634279dd9e5b2,0K8p0Y60bk5z1nb4uQLTWZ,2,0.0043,0.516,0.9059999999999999,134.998,0.7,0.919,0.114,-11.219000000000001,0.0548
3498,Hidden Moon,Luis Bacalov,4iy3JrFlBLHPvXqN1OcQS1,Hidden Moon (Original Motion Picture Soundtrack),spotify:album:3YdjuUBVsg4WBkpOValoqK,Have You Ever Seen The Moon?,,42840hcNAcL9RWoq6XTFVC,8,0.883,0.129,0.16899999999999998,76.773,0.0662,0.914,0.23800000000000002,-16.064,0.0352
3499,Free Fall,Durbeck & Dohmen,6tkVGYTlCthNiTWzPZRTWM,Free Fall (Original Motion Picture Soundtrack),spotify:album:5OVikCzoUB2UgsOb9M0CiJ,"Back on the Track (Theme from ""Free Fall"")",https://p.scdn.co/mp3-preview/b359e7c4c9de42ab14e5e9f4cf98cfa5ca0ca8b3?cid=0e18970867524f1fba6634279dd9e5b2,5awH1xspVIQjyrTzwndvMT,8,0.8909999999999999,0.655,0.225,99.906,0.163,0.9329999999999999,0.0979,-14.577,0.0381
3501,In the Blood,Paul Haslinger,5d9PdhcsOsXj0GIM857nvE,In the Blood (Original Motion Picture Soundtrack),spotify:album:06CTvC1NXcZkThlMQRkAaW,Cock Fight,https://p.scdn.co/mp3-preview/3a3be398ba677c4a2fcaf6b285a9095c8467a838?cid=0e18970867524f1fba6634279dd9e5b2,14uWv2uP5sPalSZ8AMDjkg,0,0.0413,0.6829999999999999,0.562,139.97899999999998,0.44799999999999995,0.7609999999999999,0.1,-13.497,0.07400000000000001
3502,Love Eternal,Bart Westerlaken,5uzsNFPFLd7bIWboKV4mRC,Love Eternal: Original Motion Picture Soundtrack,spotify:album:0zawrshqsCeWBiFsmEdnfI,Main Titles,https://p.scdn.co/mp3-preview/0bba9649ef6c3ef449cb483775ce0f45fdc87644?cid=0e18970867524f1fba6634279dd9e5b2,3xMGuCedmA7PrXgKXSBEiU,0,0.727,0.598,0.46399999999999997,119.98,0.361,0.7829999999999999,0.0571,-15.622,0.0342
3506,The Pineville Heist,Fabio Acri,4F4UrmY0eAdRNqpPiIWnnJ,The Pineville Heist (Motion Picture Original Score),spotify:album:6EYVSBvMdLYqNQAyEHuhNV,The Morning Ride,https://p.scdn.co/mp3-preview/99fbb763ae2904d0bc50b387607268a8a2f78124?cid=0e18970867524f1fba6634279dd9e5b2,4XjH3oG3sbHTBEClKD1VIg,0,0.853,0.19899999999999998,0.0282,112.166,0.0382,0.332,0.115,-20.959,0.0443
3508,Good Enough,Joshua Moshier,5u8AYnaLwHVuubjaBmHOEz,Good Enough (Original Motion Picture Soundtrack),spotify:album:3ML3z4uoOZdoAYQRHDFpvS,Good Enough Opening Titles,https://p.scdn.co/mp3-preview/5dc7df611ae367979f43bde6683202a8f15aad84?cid=0e18970867524f1fba6634279dd9e5b2,7mok2evBA2NvV7nY4NgYly,0,0.961,0.565,0.177,77.317,0.0558,0.8009999999999999,0.11900000000000001,-20.044,0.0753
3510,Mandie and the Cherokee Treasure,Owen Smith,0Da3JYuxAKP8nqctCOZPkI,Mandie and the Cherokee Treasure (Original Motion Picture Soundtrack),spotify:album:4JERrIpRJibMJIPpfBnMTI,Mandie and the Cherokee Treasure (Main Theme),https://p.scdn.co/mp3-preview/a0d615260f18d7c30f8e37b42223c8bebddca753?cid=0e18970867524f1fba6634279dd9e5b2,63aOH2V1wdZAz8pp4cqOke,2,0.87,0.41700000000000004,0.135,139.437,0.33,0.732,0.0756,-24.355,0.0361
3520,Big Bad Mama II,Chuck Cirino,6nTrEFCCHC2i3j2QWFgxQd,Big Bad Mama II (Original Motion Picture Soundtrack),spotify:album:2WUeRQPCH3NBWZZaxivW2n,Big Bad Mama II Theme,https://p.scdn.co/mp3-preview/1fe2789ae968c94ebbacea3e50808eea5919bb6e?cid=0e18970867524f1fba6634279dd9e5b2,3rBBpZWaP5PxosMblNuror,0,0.132,0.5710000000000001,0.653,123.62899999999999,0.575,0.733,0.369,-10.512,0.0308
3522,Ghosthunters,Ralf Wengenmayr,407ug053TsZjsjmzcGHaSZ,Ghosthunters OST,spotify:album:2iTEbxJk26nIyfTc4R50Eu,Fjoersen's Prologue,https://p.scdn.co/mp3-preview/f5c30ef63944351fca51e2729ac7439cdb2aadaf?cid=0e18970867524f1fba6634279dd9e5b2,38wx464RS9ccsivU5mS3Uv,0,0.935,0.124,0.128,72.175,0.0317,0.9359999999999999,0.0727,-22.256,0.0425
3528,Tommy,Martin Landquist,0yWQrYCgN9eOqDJLlHLNv2,Tommy - Soundrack,spotify:album:6rn4qhPud9EzuOowt0gOqY,FIRE,https://p.scdn.co/mp3-preview/87ab29a0fbf001aad87a62485c9a6ebd0495239d?cid=0e18970867524f1fba6634279dd9e5b2,6wQIUmnYnpGnqOXvKJQB8A,0,0.44799999999999995,0.147,0.20199999999999999,73.943,0.0356,0.922,0.138,-16.403,0.0567
3529,"Sincerely, Brenda",Alfredo Sirica,3519OYLmGClj5Ck7yGzHBX,"Sincerely, Brenda (Original Soundtrack)",spotify:album:7cClrIX2pYD9DVeQGMLI0V,Father and Son,https://p.scdn.co/mp3-preview/bee4a133d2b6a6049acd8f9e4f9fd84a568c9ee8?cid=0e18970867524f1fba6634279dd9e5b2,7beKS573cfuSJon1HuRe1B,4,0.948,0.218,0.0953,168.632,0.129,0.9690000000000001,0.0817,-19.662,0.0368
3532,Cassidy Way,David Bateman,5YczU9Aaz74hbLnmxVhSnO,Cassidy Way,spotify:album:1OrAuwMKMq1BGchFuBYo6J,Family Afternoon,https://p.scdn.co/mp3-preview/f834171ed97015772e4b8940f027656c0cd9bd0f?cid=0e18970867524f1fba6634279dd9e5b2,55ZBbRjr3WEshKmfQSFLzV,0,0.978,0.23399999999999999,0.0554,131.596,0.0395,0.892,0.0653,-20.309,0.0379
3539,Beneath the 12-Mile Reef,Bernard Herrmann,5bUj39bg0zEbRzjUEISMG9,Beneath the 12-Mile Reef (Original Motion Picture Soundtrack),spotify:album:4TIYYLa34ChRMK3fDXirmR,The Sea,https://p.scdn.co/mp3-preview/57fa29731d3a5b6f3d3361379b2f429d8a97360d?cid=0e18970867524f1fba6634279dd9e5b2,5jJDKsUXM7GLbDRVUFI7aG,0,0.711,0.203,0.257,87.618,0.122,0.9229999999999999,0.16399999999999998,-13.890999999999998,0.0307
3540,The Taming of the Shrew,Nino Rota,0RYyGExpy57GLGa1GtFoVo,The Taming of the Shrew: Scenes from the Motion Picture,spotify:album:2rwnZ4hH23XI12z5pwal2u,The Argument,https://p.scdn.co/mp3-preview/50984640f02e2ef3846f54af0a418bbf31517a75?cid=0e18970867524f1fba6634279dd9e5b2,01bvzwyyT2Ib26DXQFBoo2,0,0.758,0.633,0.545,110.095,0.36200000000000004,0.0,0.68,-11.395999999999999,0.883
3541,Eternal Salvation,Joshua Mosley,6PcPfPf2YHSi3nJjXYzQT4,Eternal Salvation (Music from the Motion Picture),spotify:album:6swH0fx6F6BaaKfs9r7vnQ,Eternal Salvation (Music from the Motion Picture),https://p.scdn.co/mp3-preview/734f77563609147317a50c28bda048d6b8711e06?cid=0e18970867524f1fba6634279dd9e5b2,6Mgg8lpXSmh37XOQVFGeOn,2,0.715,0.527,0.509,140.023,0.322,0.0,0.109,-6.422000000000001,0.0272
3553,Such Good People,Jonathan Dinerstein,2CS9xFqhC5JP6cLyKOoBxx,Such Good People (Original Soundtrack),spotify:album:4eDoweitn3Mm5nmZEPfumW,Main Titles,https://p.scdn.co/mp3-preview/46d2f7d3ffa6303915679a33b7ccf8de4e879107?cid=0e18970867524f1fba6634279dd9e5b2,181ke5ZR4v4T9SmBESxao7,0,0.252,0.474,0.44,94.78,0.29,0.0698,0.294,-11.972000000000001,0.0367
3558,Swami,Nitin Arora,74ZRAkTSSkBmORhtgHQqtD,Swami (Original Motion Picture Soundtrack),spotify:album:4TnkeJM57nQVjVlfe5ge3i,Shubharambh,https://p.scdn.co/mp3-preview/714d4644319deff7b007e76771962c271d0923d0?cid=0e18970867524f1fba6634279dd9e5b2,6ZHXxTHwozcnjPbAdq2wSt,0,0.6779999999999999,0.59,0.128,102.012,0.253,0.912,0.218,-22.886999999999997,0.0284
3559,The Pagan Queen,Benedikt Brydern,3qIQD8OItZVcItGTBoiUBO,The Pagan Queen - Original Motion Picture Soundtrack,spotify:album:4Gs4O0PmcGFTiCyJLu6uIH,Main Title,https://p.scdn.co/mp3-preview/76182db460e33889fc6bfa6e91952b18a872bd88?cid=0e18970867524f1fba6634279dd9e5b2,7qnbZ2czctoODcQuUEmZdg,0,0.8640000000000001,0.161,0.2,57.888000000000005,0.0373,0.8909999999999999,0.0764,-18.64,0.0366
3561,First We Take Brooklyn,Lionel Cohen,3xg5YtpxcmUYhDzNSFTEh9,First We Take Brooklyn (Original Motion Picture Soundtrack),spotify:album:7kLrsDXV1QMLsDSX170aQH,First We Take Brooklyn,https://p.scdn.co/mp3-preview/e19d16d6d105adb45b2e8d7828122f14b23bd30e?cid=0e18970867524f1fba6634279dd9e5b2,3iM4SzTFftRiFk6rLZsdwm,1,0.191,0.6459999999999999,0.24,128.012,0.109,0.8690000000000001,0.0879,-18.544,0.0335
3570,Trigger Point,Andrew Lockington,0sK0i9UQeU4aPaxgGTFTcC,Trigger Point (Original Motion Picture Soundtrack),spotify:album:6yblNqOuJ9wLidSHB8s4pT,Still in the Deep,https://p.scdn.co/mp3-preview/4bbd73691519387a96801c8268d1eaa75be9b792?cid=0e18970867524f1fba6634279dd9e5b2,1A6rn25AXVwst5qdOLBwpx,9,0.684,0.508,0.507,140.10299999999998,0.0873,0.888,0.109,-11.257,0.0306
3571,Varan the Unbelievable,Akira Ifukube,08rPF2TyeladptG6Z2pYEe,Varan the Unbelievable (Original Motion Picture Soundtrack),spotify:album:6H8JL0YJpypy2zVwdhU1MY,Main Title,https://p.scdn.co/mp3-preview/acc41de443842fd0870967c510e3a95a524eb591?cid=0e18970867524f1fba6634279dd9e5b2,3sHD7MsR9Z10oD3gbq8fqu,6,0.975,0.252,0.63,125.085,0.0752,0.568,0.261,-10.694,0.0529
3573,Come Morning,Justin Slaughter,2BVZTfdn8eZl00lbbBSkEc,Come Morning Soundtrack,spotify:album:2hjqjVP5Ak7zuDtqhJLazd,Washer in the Ford,https://p.scdn.co/mp3-preview/d2b0dfb81d1cbe0f67103aea5b0b54ba4c727895?cid=0e18970867524f1fba6634279dd9e5b2,4rgdrO7At88MX88GzTNpKT,25,0.995,0.29,0.00244,74.158,0.0347,0.968,0.11,-29.147,0.0508
3578,Horsehead,Benjamin Shielden,6zAeE236aKosqAnmCcsaQJ,Horsehead (Original Motion Picture Sountrack),spotify:album:64anRTmE8n9SzXTXEQOrM9,Sleep Paralysis,https://p.scdn.co/mp3-preview/f9e5c2c64de7a293ccc34351b8cf4628bd106ec1?cid=0e18970867524f1fba6634279dd9e5b2,6xvcjT7duZgUZGiiVLxqx5,0,0.6829999999999999,0.172,0.39899999999999997,90.289,0.0512,0.904,0.125,-17.2,0.0526
3579,The Banker,H. Scott Salinas,2t2HunwIt8nL4PGmpsge3s,The Banker (An Apple Original Motion Picture Soundtrack),spotify:album:2ukna0T8VrpSOimsG83AQA,Epilogue,,3CO6s63h2lwpWiJRLTRWzx,30,0.8440000000000001,0.336,0.185,80.945,0.0878,0.6990000000000001,0.0805,-20.808000000000003,0.0309
3586,Mercenaries,Chris Tilton,0E7PdEWOAW6t5k9qKSwQxF,Mercenaries 2: World in Flames (Original Soundtrack),spotify:album:7oLVpH6m0NRls6ZZBq6VuT,Mercenaries 2 Main Theme,https://p.scdn.co/mp3-preview/bf08f97f95aeec297341d92d36f2bfc57e9dd9ed?cid=0e18970867524f1fba6634279dd9e5b2,4lLZqW9q9PPVLfceMEkkXw,9,0.885,0.319,0.716,159.615,0.305,0.941,0.20199999999999999,-9.433,0.10300000000000001
3588,The Unwilling,Stephen Melillo,0YQuyVq4N3TsK6p4H7JqwR,The Unwilling (Original Motion Picture Score),spotify:album:4FNRtEB9mhj2egzHA0YP9h,"Open From ""The Unwilling""",https://p.scdn.co/mp3-preview/0127e556f6748022f8ceca6d8efd6ca9e7a9beb1?cid=0e18970867524f1fba6634279dd9e5b2,2mXPkW5Z1TKGPmaoseeTXa,0,0.69,0.142,0.0784,140.61,0.0378,0.899,0.364,-26.193,0.0407
3592,Blinder,Alies Sluiter,4yfbTIvHX9nIxgkxjbC6ZZ,Blinder (Original Score),spotify:album:2jZ30AyHr9PDX00dLwhIYr,Tommy’s Theme,https://p.scdn.co/mp3-preview/c81d0b5c69eb0f8acb7986ebf675d65dd98c5819?cid=0e18970867524f1fba6634279dd9e5b2,3ocNXPggIUTSRb75HsjGIw,0,0.9840000000000001,0.386,0.134,100.552,0.314,0.8640000000000001,0.1,-17.505,0.0343
3595,Dinosaur Island,Chuck Cirino,6nTrEFCCHC2i3j2QWFgxQd,Dinosaur Island (Original Motion Picture Soundtrack),spotify:album:5Yp6TlhJaCdM2yH2JFOXQ3,Dinosaur Drums / Huge Feet & Skymarch,https://p.scdn.co/mp3-preview/339cd81fa85320bd56230b1bac66f11b1b48eb28?cid=0e18970867524f1fba6634279dd9e5b2,2Rwh2eVMhZoVfrOXDe6Tek,0,0.087,0.46299999999999997,0.773,121.905,0.038,0.0819,0.0721,-11.977,0.0542
3598,Lobster Cop,Roc Chen,5XFVantXu2sd3CQ5xY1WW4,Lobster Cop (Original Motion Picture Soundtrack),spotify:album:4T8Pbw9wRfcAylNZyrOdd7,Opening of Lobster Cop,https://p.scdn.co/mp3-preview/5b6b6d241051f3467f5c053bbf992a19238559b2?cid=0e18970867524f1fba6634279dd9e5b2,6bT5Iux7GutcBfzRKCuZiq,0,0.008620000000000001,0.6940000000000001,0.22,150.259,0.34,0.8490000000000001,0.11199999999999999,-16.500999999999998,0.0437
3601,Tracks,Garth Stevenson,0SFz7AVtevccdhXj6aeVka,Tracks (Original Motion Picture Soundtrack),spotify:album:5FSiUL6ySeF3rfxCm9QCqq,Alice Springs,https://p.scdn.co/mp3-preview/54df5a3a47e4813e46a596c65baec527eda88fa0?cid=0e18970867524f1fba6634279dd9e5b2,18PItqbSkQYxtddHaSYpww,11,0.8320000000000001,0.0829,0.139,72.906,0.0367,0.912,0.094,-17.017,0.0394
3613,Cherry Tree,John Gerard Walsh,3jyfcJb3vrrfXSRtrRIzP5,Cherry Tree (Original Motion Picture Score),spotify:album:5O6y9oY6MimEFtXxyrsel9,Cherry Tree,https://p.scdn.co/mp3-preview/e3ead77bc0cc60f5a8bb2d7b2914fdf4eb629ccd?cid=0e18970867524f1fba6634279dd9e5b2,5zdNCSmrQJhboKfsP6pVBB,0,0.941,0.441,0.105,77.03399999999999,0.0367,0.955,0.111,-19.051,0.03
3615,The Bakken,Hanan Townshend,4G8H1peJnT7swm4Ygtm80F,The Bakken (Original Motion Picture Soundtrack),spotify:album:1SeFixBtQz5m9FCnMrl35g,Credits,https://p.scdn.co/mp3-preview/0d0a58e4f75ed49fcb92611fd32bd9f54eac4e40?cid=0e18970867524f1fba6634279dd9e5b2,0dfgpwr2sjGFyO066E9Cr3,3,0.5720000000000001,0.155,0.18100000000000002,75.892,0.0325,0.5579999999999999,0.114,-17.355999999999998,0.0378
3616,Trace,Kristian Brastein,5qzsl8NKVYNWhkYTgdFY2T,Trace - Original Motion Picture Soundtrack (2016 edition),spotify:album:6aNTtINkZTtyVfI5k44G2O,Bardaga,https://p.scdn.co/mp3-preview/d3cfadc848830122e57175e496a6874ea04cbadb?cid=0e18970867524f1fba6634279dd9e5b2,6ouV9KF5bCR8uGQRNzoFKd,8,0.0596,0.42100000000000004,0.7979999999999999,87.90100000000001,0.205,0.6509999999999999,0.127,-11.647,0.0567
3617,Hope Lost,Piero Antolini,0kUdWX6NaSFTFU5HOCmvOn,Hope Lost (colonna sonora originale del film),spotify:album:3dFRYxrkJFVtZZLCDUBn5f,91 percent,https://p.scdn.co/mp3-preview/ee78e88b030e5626f2d84735b6ac9f640e1a6f21?cid=0e18970867524f1fba6634279dd9e5b2,3IRV0Dbb8NLzXCQaFn15BF,0,0.961,0.08800000000000001,0.0187,70.945,0.0299,0.965,0.0819,-35.655,0.0509
3627,Retornos,Sergio  Moure,0PnH0TBW67ES7U4blzIQhn,Retornos,spotify:album:41h401rXPgphZclDzgh6H0,Títulos,https://p.scdn.co/mp3-preview/55ac2d28aae2327f0cd4628f24ab228e186f9ba7?cid=0e18970867524f1fba6634279dd9e5b2,2acW8YJ34QBfFsnpWKtvoz,0,0.887,0.377,0.209,96.04799999999999,0.053,0.956,0.0929,-16.884,0.0317
3628,Stash House,Luis Ascanio,5HMfbAeRyLRwm9lPLHxAHP,Stash House (Original Motion Picture Soundtrack),spotify:album:26gsqvm2TrgMSUgHrIy5AY,David,https://p.scdn.co/mp3-preview/083f667bf446b1195c3728ca4e1c7f64cfe153d7?cid=0e18970867524f1fba6634279dd9e5b2,6X7IPUoqyz0Ir6MwcYltyR,0,0.184,0.28300000000000003,0.39899999999999997,132.066,0.0364,0.9009999999999999,0.6679999999999999,-20.649,0.0714
