ID,title,acousticness,danceability,energy,tempo,valence,instrumentalness,liveness,loudness,speechiness,cluster,feature_list
5166,Palo Alto,0.719877814,0.679162073,0.378496585,0.711318723,0.316546763,0.007299197,0.119673088,0.814849647,0.039092873,2,"[0.7198778137144091, 0.6791620727673648, 0.3784965852510602, 0.7113187234612736, 0.31654676258992803, 0.007299196787148595, 0.1196730881494454, 0.8148496467240589, 0.03909287257019439]"
5168,The Goldfinch,0.996987933,0.334068357,0.12305667,0.564300533,0.034121274,0.927710843,0.10566258,0.515782874,0.059935205,3,"[0.9969879334808002, 0.3340683572216097, 0.1230566704513342, 0.564300532738219, 0.034121274409044194, 0.927710843373494, 0.10566258026853473, 0.5157828739540379, 0.05993520518358531]"
5176,Photograph,0.995983911,0.162072767,0.035462904,0.304788175,0.054367934,0.861445783,0.065032107,0.470785406,0.041576674,3,"[0.9959839113077336, 0.16207276736493936, 0.035462904392058035, 0.3047881753369465, 0.05436793422404933, 0.8614457831325302, 0.06503210741389373, 0.4707854059659021, 0.041576673866090715]"
5181,Unmistaken Child,0.890561583,0.152149945,0.185408146,0.437418276,0.038643371,0.986947791,0.1558669,0.628903518,0.034233261,3,"[0.8905615831357369, 0.15214994487320838, 0.18540814571740905, 0.437418275739388, 0.038643371017471735, 0.9869477911646588, 0.15586690017513136, 0.6289035182907714, 0.034233261339092866]"
5186,Always Shine,0.934738559,0.197353914,0.042904855,0.379916739,0.040904419,0.962851406,0.092819615,0.390460344,0.03887689,3,"[0.9347385587506688, 0.19735391400220506, 0.042904854665750836, 0.3799167394387997, 0.040904419321685516, 0.96285140562249, 0.09281961471103327, 0.3904603438713256, 0.038876889848812095]"
5197,The Special Relationship,0.899597783,0.352811466,0.089567894,0.535011482,0.075231244,0.951807229,0.093987157,0.45359184,0.041360691,3,"[0.8995977826933365, 0.3528114663726571, 0.08956789421971656, 0.5350114818254486, 0.07523124357656731, 0.9518072289156626, 0.09398715703444248, 0.4535918396874773, 0.04136069114470842]"
5200,Code Black,0.782127188,0.356119074,0.197476173,0.630599411,0.066289825,0.915662651,0.092819615,0.504810823,0.039416847,3,"[0.7821271884445402, 0.35611907386990066, 0.19747617318826227, 0.6305994113543009, 0.06628982528263104, 0.9156626506024096, 0.09281961471103327, 0.5048108225421398, 0.03941684665226782]"
5227,The Big Kahuna,0.038146758,0.61631753,0.459955771,0.725947077,0.616649538,0.62751004,0.053590193,0.796570933,0.034665227,0,"[0.03814675820216337, 0.6163175303197352, 0.4599557706793194, 0.7259470773325202, 0.6166495375128468, 0.6275100401606426, 0.053590192644483337, 0.796570932503798, 0.03466522678185745]"
5232,On Chesil Beach,0.416663117,0.170893054,0.066336941,0.412684991,0.056012333,0.639558233,0.274956217,0.450794569,0.049028078,3,"[0.41666311744828494, 0.17089305402425575, 0.06633694133832414, 0.4126849913828554, 0.056012332990750265, 0.639558232931727, 0.27495621716287216, 0.450794569437411, 0.049028077753779695]"
5234,Beauty Mark,0.959839113,0.144432194,0.06573354,0.318229073,0.028263104,0.854417671,0.091652072,0.410499409,0.052807775,3,"[0.9598391130773348, 0.1444321940463065, 0.06573353996478147, 0.31822907281371715, 0.02826310380267215, 0.8544176706827309, 0.09165207238762403, 0.4104994091972316, 0.05280777537796976]"
5249,Destination Wedding,0.96787129,0.57662624,0.10394896,0.461680274,0.142857143,0.832329317,0.092819615,0.653017917,0.038336933,3,"[0.9678712904618676, 0.5766262403528114, 0.10394896028914996, 0.4616802739004478, 0.14285714285714288, 0.8323293172690764, 0.09281961471103327, 0.6530179169982396, 0.03833693304535637]"
5254,Big Sonia,0.888553539,0.41014333,0.082930479,0.33411881,0.040698869,0.886546185,0.14068885,0.52173913,0.043088553,3,"[0.8885535387896036, 0.410143329658214, 0.08293047911074729, 0.3341188103257881, 0.04069886947584789, 0.8865461847389559, 0.14068884997081146, 0.5217391304347825, 0.043088552915766735]"
5257,Bad Hair,0.015857466,0.754134509,0.949716552,0.489804971,0.567317575,0.001425703,0.081144191,0.932117968,0.082073434,1,"[0.01585746596008406, 0.7541345093715546, 0.9497165522047784, 0.4898049706832263, 0.5673175745118192, 0.00142570281124498, 0.08114419147694105, 0.9321179676384768, 0.08207343412526998]"
5270,Bellflower,0.979919557,0.534729879,0.041195217,0.523136918,0.288797533,1.02E-05,0.038178634,0.6250211,0.04600432,2,"[0.9799195565386674, 0.5347298787210584, 0.041195217440713305, 0.5231369178806906, 0.28879753340185, 1.0240963855421687e-05, 0.0381786339754816, 0.625021100098869, 0.04600431965442764]"
5274,Shifty,0.376502231,0.62954796,0.341286834,0.508647178,0.502569373,0.762048193,0.093987157,0.578649111,0.080237581,0,"[0.3765022305256195, 0.6295479603087101, 0.34128683388259623, 0.5086471775963479, 0.5025693730729702, 0.7620481927710844, 0.09398715703444248, 0.5786491113844074, 0.08023758099352052]"
5278,Is Paris Burning?,0.677708882,0.197353914,0.295026062,0.398366208,0.511819116,0.00024498,0.084646818,0.701849574,0.033153348,2,"[0.6777088824456102, 0.19735391400220506, 0.29502606191099223, 0.3983662078556939, 0.5118191161356629, 0.00024497991967871484, 0.0846468184471687, 0.7018495743808628, 0.033153347732181426]"
5285,Kill Command,0.060837659,0.44983462,0.439842392,0.448544326,0.068242549,0.837349398,0.117338004,0.772094818,0.040928726,0,"[0.06083765931346932, 0.4498346196251377, 0.4398423915612307, 0.4485443263148654, 0.06824254881808839, 0.8373493975903615, 0.11733800350262695, 0.7720948178157176, 0.040928725701943836]"
5288,Low Tide,0.996987933,0.246968026,0.216583883,0.702576827,0.170606372,0.057128514,0.0510216,0.745834238,0.043736501,2,"[0.9969879334808002, 0.24696802646085994, 0.21658388335044654, 0.7025768265805413, 0.17060637204522094, 0.0571285140562249, 0.05102159953298307, 0.7458342376232848, 0.043736501079913614]"
5290,On Her Shoulders,0.973895424,0.250275634,0.084338416,0.305790814,0.040184995,0.93875502,0.100992411,0.519255347,0.038012959,3,"[0.9738954235002676, 0.2502756339581036, 0.08433841564901351, 0.3057908136155506, 0.040184994861253855, 0.9387550200803214, 0.10099241097489783, 0.5192553473679133, 0.03801295896328294]"
5291,Most Beautiful Island,0.039953998,0.128996692,0.21054987,0.777548295,0.036896197,0.841365462,0.061295972,0.542067569,0.042548596,0,"[0.03995399811368331, 0.12899669239250275, 0.21054986961501987, 0.7775482952839039, 0.036896197327852015, 0.8413654618473896, 0.06129597197898424, 0.5420675685451782, 0.042548596112311016]"
5293,The Son of Bigfoot,0.042062445,0.509371555,0.820990926,0.647293108,0.276464543,0.226907631,0.318155283,0.792133883,0.049352052,1,"[0.04206244467712325, 0.5093715545755236, 0.8209909258490109, 0.6472931076704138, 0.27646454265159304, 0.2269076305220884, 0.31815528312901337, 0.7921338831416238, 0.04935205183585312]"
5307,Birth of the Living Dead,0.003036103,0.340683572,0.737520403,0.370338541,0.416238438,0.006807229,0.417396381,0.855193036,0.054643629,1,"[0.0030361028100231217, 0.34068357221609696, 0.7375204025089431, 0.370338540583748, 0.4162384378211717, 0.00680722891566265, 0.4173963806187974, 0.8551930357616532, 0.05464362850971922]"
5314,Rob the Mob,0.90762996,0.650496141,0.153226739,0.601883297,0.649537513,0,0.151196731,0.496877185,0.453563715,2,"[0.9076299600778696, 0.6504961411245864, 0.15322673912846718, 0.6018832966007327, 0.6495375128468653, 0.0, 0.15119673088149446, 0.4968771853673828, 0.4535637149028077]"
5316,Possum,0.904617894,0.084895259,0.180379801,0.375402557,0.02692703,0.62751004,0.124343257,0.536907087,0.046976242,3,"[0.9046178935586696, 0.0848952590959206, 0.18037980093788689, 0.3754025569586331, 0.026927029804727647, 0.6275100401606426, 0.1243432574430823, 0.53690708722178, 0.04697624190064794]"
5317,47 Meters Down: Uncaged,0.092665162,0.154355017,0.094797373,0.651141945,0.02713258,0.936746988,0.061295972,0.52617618,0.04524838,0,"[0.09266516219968167, 0.1543550165380375, 0.0947973727904196, 0.6511419449334426, 0.027132579650565262, 0.9367469879518072, 0.06129597197898424, 0.5261761797969567, 0.04524838012958963]"
5320,The Uninvited,0.928714426,0.186328556,0.06704091,0.528492023,0.038643371,0.737951807,0.079626386,0.436615303,0.048488121,3,"[0.9287144257122691, 0.1863285556780595, 0.06704090960745725, 0.5284920227880736, 0.038643371017471735, 0.7379518072289157, 0.07962638645650902, 0.4366153029974197, 0.048488120950323975]"
5322,Short Eyes,0.228910971,0.767364939,0.511244887,0.475601698,0.896197328,2.98E-06,0.099824869,0.673394584,0.113390929,1,"[0.2289109710848241, 0.7673649393605291, 0.5112448874304455, 0.4756016984784848, 0.8961973278520041, 2.981927710843373e-06, 0.09982486865148862, 0.6733945839060502, 0.11339092872570193]"
5324,Twins of Evil,0.924698337,0.173098126,0.349332186,0.369340523,0.04717369,0.835341365,0.100992411,0.788275579,0.040712743,3,"[0.9246983370200024, 0.17309812568908484, 0.34933218552983164, 0.3693405227580408, 0.04717368961973279, 0.8353413654618475, 0.10099241097489783, 0.7882755793484288, 0.04071274298056155]"
5333,The Young Karl Marx,0.813251876,0.298787211,0.026512451,0.344995356,0.038437821,0.925702811,0.074722709,0.258337553,0.050323974,3,"[0.813251875809606, 0.298787210584344, 0.02651245068450858, 0.3449953564448387, 0.03843782117163412, 0.92570281124498, 0.07472270869819031, 0.25833755335310704, 0.05032397408207343]"
5363,Foxy Brown,0.84738863,0.345093716,0.2970374,0.500787787,0.154162384,0.006656627,0.50729714,0.712604596,0.040712743,2,"[0.8473886296938716, 0.3450937155457552, 0.2970373998228012, 0.5007877872189032, 0.1541623843782117, 0.0066566265060240964, 0.5072971395213076, 0.7126045962043936, 0.04071274298056155]"
5365,Cleanskin,0.762046745,0.197353914,0.03043456,0.469770687,0.032887975,0.86746988,0.243432574,0.370276592,0.044708423,3,"[0.7620467449832076, 0.19735391400220506, 0.03043455961253587, 0.4697706869227321, 0.0328879753340185, 0.8674698795180724, 0.2434325744308231, 0.37027659215317466, 0.0447084233261339]"
5367,The Boy,0.969879335,0.228224917,0.10394896,0.500145544,0.036793422,0.956827309,0.064915353,0.557958957,0.039200864,3,"[0.9698793348080009, 0.2282249173098125, 0.10394896028914996, 0.5001455442662489, 0.0367934224049332, 0.9568273092369478, 0.06491535318155281, 0.5579589572933998, 0.03920086393088552]"
5377,Evelyn,0.704817481,0.729878721,0.434814047,0.577039121,0.993833505,0,0.137186223,0.793508404,0.040604752,1,"[0.7048174811184094, 0.7298787210584343, 0.4348140467817085, 0.5770391213746772, 0.9938335046248716, 0.0, 0.13718622300058375, 0.7935084038679495, 0.040604751619870406]"
5381,Clear History,0.763050767,0.704520397,0.616840128,0.43838395,0.625899281,0.654618474,0.023350846,0.74491789,0.070950324,0,"[0.7630507671562742, 0.7045203969128996, 0.616840127800411, 0.4383839503948177, 0.6258992805755396, 0.6546184738955824, 0.02335084646818446, 0.744917890472401, 0.07095032397408206]"
5383,Skin,0.885541472,0.209481808,0.231668918,0.63181459,0.039054471,0.878514056,0.064915353,0.631941933,0.047192225,3,"[0.8855414722704037, 0.20948180815876516, 0.23166891768901304, 0.6318145904661574, 0.039054470709146964, 0.8785140562248996, 0.06491535318155281, 0.6319419325279123, 0.04719222462203024]"
5389,The House of Magic,0.763050767,0.574421169,0.256810642,0.517463002,0.130524152,0.720883534,0.083129013,0.591936145,0.042980562,3,"[0.7630507671562742, 0.5744211686879823, 0.2568106415866238, 0.517463001723429, 0.13052415210688592, 0.7208835341365462, 0.0831290134267367, 0.5919361450722226, 0.04298056155507559]"
5390,The Words,0.972891401,0.207276736,0.135124698,0.442648628,0.071223022,0.90060241,0.09048453,0.636210181,0.033909287,3,"[0.972891401327201, 0.207276736493936, 0.1351246979221874, 0.4426486284185576, 0.07122302158273383, 0.9006024096385543, 0.0904845300642148, 0.6362101810991342, 0.03390928725701943]"
5394,The Brothers Grimm,0.832328297,0.153252481,0.358383206,0.651594749,0.030935252,0.906626506,0.606538237,0.787479804,0.034233261,3,"[0.832328297097872, 0.15325248070562292, 0.3583832061329716, 0.6515947493173281, 0.03093525179856115, 0.9066265060240964, 0.6065382370110914, 0.7874798041910824, 0.034233261339092866]"
5397,The Kill Team,0.865461029,0.418963616,0.265861662,0.739434179,0.039979445,0.895582329,0.096322242,0.406158817,0.080453564,3,"[0.8654610288090709, 0.4189636163175303, 0.2658616621897637, 0.7394341793382587, 0.03997944501541623, 0.8955823293172691, 0.09632224168126094, 0.40615881742988735, 0.0804535637149028]"
5446,Pussy Riot: A Punk Prayer,0.128508754,0.375964719,0.484091826,0.832476239,0.098972251,0.927710843,0.119673088,0.745641322,0.05475162,0,"[0.12850875377816054, 0.3759647188533627, 0.4840918256210257, 0.8324762393209781, 0.09897225077081193, 0.927710843373494, 0.1196730881494454, 0.7456413224336251, 0.05475161987041036]"
5447,Listen Up Philip,0.982931623,0.466372657,0.309105427,0.540468237,0.210688592,0.918674699,0.115002919,0.81453616,0.032613391,3,"[0.9829316230578672, 0.4663726571113561, 0.3091054272936543, 0.5404682366965611, 0.21068859198355605, 0.9186746987951808, 0.11500291885580853, 0.8145361595408618, 0.0326133909287257]"
5450,Conquest 1453,0.671684749,0.199558986,0.197476173,0.56692033,0.085611511,0.813253012,0.116170461,0.622874919,0.042980562,3,"[0.6716847494072103, 0.19955898566703412, 0.19747617318826227, 0.5669203295307006, 0.0856115107913669, 0.8132530120481929, 0.11617046117921775, 0.6228749186139043, 0.04298056155507559]"
5455,Japanese Story,0.895581694,0.298787211,0.13311336,0.357599952,0.158273381,0.266064257,0.106830123,0.617690323,0.037257019,2,"[0.89558169400107, 0.298787210584344, 0.13311336001037852, 0.35759995194728983, 0.15827338129496402, 0.2660642570281125, 0.10683012259194394, 0.6176903228917987, 0.03725701943844492]"
5457,Friday the 13th Part 2,0.905621916,0.487320838,0.432802709,0.370888374,0.367934224,0.546184739,0.62288383,0.710289614,0.07462203,2,"[0.9056219157317364, 0.4873208379272326, 0.4328027088698996, 0.3708883744784664, 0.367934224049332, 0.5461847389558233, 0.6228838295388207, 0.7102896139284767, 0.07462203023758099]"
5459,Some Freaks,0.359433854,0.633958104,0.360394544,0.657398038,0.521068859,0.936746988,0.17571512,0.699486363,0.03174946,0,"[0.3594338535834867, 0.6339581036383681, 0.3603945440447805, 0.6573980381557, 0.5210688591983555, 0.9367469879518072, 0.17571511967308812, 0.6994863633075308, 0.031749460043196544]"
5466,What Richard Did,0.987951734,0.632855568,0.003522858,0.777243345,0.157245632,0.848393574,0.092819615,0.458270033,0.038228942,3,"[0.9879517339232003, 0.6328555678059535, 0.003522858352533229, 0.7772433453927153, 0.15724563206577594, 0.8483935742971888, 0.09281961471103327, 0.4582700330367262, 0.038228941684665216]"
5483,A Dark Place,0.908633982,0.175303197,0.090573563,0.406904805,0.031963001,0.908634538,0.043432574,0.550435265,0.043520518,3,"[0.9086339822509364, 0.17530319735391398, 0.090573563175621, 0.40690480480896735, 0.03196300102774923, 0.9086345381526104, 0.043432574430823115, 0.5504352648966697, 0.04352051835853132]"
5497,The Possession,0.936746603,0.130099228,0.034457235,0.31217628,0.035560123,0.547188755,0.086981903,0.531457233,0.049460043,3,"[0.936746603096802, 0.1300992282249173, 0.0344572354361536, 0.3121762795189184, 0.0355601233299075, 0.5471887550200804, 0.08698190309398715, 0.5314572331138923, 0.04946004319654428]"
5512,The Red House,0.968875313,0.1323043,0.249770959,0.374450744,0.07327852,0.868473896,0.305312318,0.618052039,0.036393089,3,"[0.9688753126349344, 0.1323042998897464, 0.2497709588952928, 0.37445074366189374, 0.07327852004110998, 0.8684738955823293, 0.3053123175715119, 0.6180520388724107, 0.036393088552915766]"
5518,Halston,0.003307189,0.779492834,0.608794776,0.549907822,0.950668037,0.875502008,0.084646818,0.839301647,0.030021598,0,"[0.003307188796751113, 0.7794928335170893, 0.6087947761531756, 0.549907821964709, 0.9506680369989724, 0.8755020080321285, 0.0846468184471687, 0.8393016470134316, 0.030021598272138225]"
5519,Home Again,0.809235787,0.691289967,0.203510187,0.558594273,0.404933196,0.77811245,0.098657326,0.609250283,0.047408207,3,"[0.8092357871173393, 0.691289966923925, 0.20351018692368888, 0.5585942734106797, 0.4049331963001028, 0.7781124497991968, 0.0986573263280794, 0.6092502833441847, 0.04740820734341252]"
5527,My Name Is Emily,0.782127188,0.313120176,0.115011319,0.531476835,0.038232271,0.918674699,0.052072388,0.44416311,0.039308855,3,"[0.7821271884445402, 0.31312017640573314, 0.11501131880409872, 0.5314768353594019, 0.0382322713257965, 0.9186746987951808, 0.052072387624051364, 0.4441631097928572, 0.03930885529157668]"
5528,Cherry,0.920682248,0.203969129,0.032345331,0.556986356,0.036485098,0.915662651,0.109165207,0.51575876,0.049568035,3,"[0.920682248327736, 0.2039691289966924, 0.0323453306287543, 0.5569863558025957, 0.03648509763617677, 0.9156626506024096, 0.1091652072387624, 0.5157587595553305, 0.04956803455723542]"
5538,Five Fingers for Marseilles,0.862448962,0.331863286,0.16227776,0.416427558,0.036793422,0.929718876,0.096322242,0.505871856,0.039524838,3,"[0.8624489622898711, 0.3318632855567805, 0.1622777597316071, 0.4164275582292576, 0.0367934224049332, 0.9297188755020082, 0.09632224168126094, 0.5058718560852685, 0.03952483801295896]"
5549,Nancy,0.994979889,0.368246968,0.285975041,0.420770784,0.039568345,0.937751004,0.132516054,0.619305988,0.051943844,3,"[0.994979889134667, 0.3682469680264608, 0.28597504130785234, 0.4207707839522429, 0.039568345323741004, 0.9377510040160644, 0.13251605370694686, 0.6193059876051991, 0.0519438444924406]"
5559,Joe,0.897589738,0.681367144,0.274912683,0.673583485,0.304213772,0.095582329,0.089316988,0.690081748,0.054535637,2,"[0.8975897383472033, 0.6813671444321939, 0.2749126827929036, 0.6735834846531656, 0.30421377183967113, 0.0955823293172691, 0.0893169877408056, 0.6900817478116182, 0.05453563714902808]"
5564,Diverge,0.844376563,0.189636163,0.185408146,0.263666145,0.030010277,0.913654618,0.095154699,0.572933999,0.051727862,3,"[0.8443765631746716, 0.1896361631753032, 0.18540814571740905, 0.2636661445554893, 0.030010277492291883, 0.9136546184738956, 0.09515469935785173, 0.5729339988907376, 0.051727861771058314]"
5573,Hired Gun,0.438751605,0.690187431,0.649021534,0.739327909,0.603288798,0.949799197,0.173380035,0.78263281,0.047948164,0,"[0.438751605255751, 0.6901874310915104, 0.6490215343893528, 0.7393279089216325, 0.6032887975334019, 0.9497991967871486, 0.17338003502626967, 0.7826328100508813, 0.04794816414686825]"
5575,Food Chains,0.828312208,0.714443219,0.269884338,0.646826442,0.297019527,0.897590361,0.040396964,0.52217319,0.050107991,3,"[0.8283122084056054, 0.7144432194046306, 0.26988433801338146, 0.6468264419278378, 0.2970195272353546, 0.8975903614457832, 0.040396964389959135, 0.5221731896115169, 0.050107991360691134]"
5583,Wolf Creek 2,0.129512776,0.128996692,0.011930251,0.348178848,0.0327852,0.840361446,0.141856392,0.199739564,0.039308855,0,"[0.1295127759512272, 0.12899669239250275, 0.011930250823894295, 0.3481788484907292, 0.03278520041109969, 0.8403614457831327, 0.14185639229422065, 0.19973956449395933, 0.03930885529157668]"
5584,Computer Chess,0.521081423,0.363836825,0.513256225,0.900660263,0.036485098,0.871485944,0.234092236,0.615544141,0.042008639,0,"[0.5210814234472151, 0.3638368246968026, 0.5132562253422543, 0.9006602627189517, 0.03648509763617677, 0.8714859437751005, 0.2340922358435493, 0.6155441414068339, 0.04200863930885528]"
5585,Transpecos,0.611443419,0.33076075,0.395592958,0.361873871,0.22713258,0.918674699,0.107997665,0.568906894,0.033477322,3,"[0.6114434190232122, 0.33076074972436603, 0.3955929575014357, 0.3618738708768233, 0.2271325796505653, 0.9186746987951808, 0.10799766491535318, 0.5689068943065904, 0.03347732181425485]"
5588,Catch Me Daddy,0.958835091,0.081808159,0.014243289,0.815191125,0.025179856,0.890562249,0.062813777,0.288408209,0.050863931,3,"[0.9588350909042679, 0.08180815876515986, 0.01424328942247449, 0.8151911250340756, 0.025179856115107917, 0.890562248995984, 0.0628137769994162, 0.28840820854132, 0.050863930885529166]"
5589,Bharat Ane Nenu,0.165657574,0.840132304,0.794843533,0.415960892,0.877697842,1.27E-05,0.028371278,0.952952808,0.091144708,1,"[0.16565757418162608, 0.8401323042998896, 0.7948435329954956, 0.4159608924866817, 0.8776978417266188, 1.2650602409638555e-05, 0.028371278458844133, 0.9529528081217294, 0.09114470842332613]"
5590,Adore,0.977911512,0.218302095,0.245748283,0.50387425,0.048201439,0.904618474,0.064448336,0.660469266,0.042116631,3,"[0.977911512192534, 0.2183020948180816, 0.2457482830716751, 0.5038742497539609, 0.048201438848920856, 0.9046184738955824, 0.06444833625218913, 0.6604692661988473, 0.042116630669546434]"
5593,LBJ,0.940762692,0.169790518,0.120039664,0.336230357,0.036998972,0.893574297,0.076474022,0.558513588,0.039848812,3,"[0.9407626917890688, 0.1697905181918412, 0.12003966358362088, 0.3362303572996225, 0.03699897225077082, 0.893574297188755, 0.07647402218330412, 0.5585135884636716, 0.0398488120950324]"
5597,Embers,0.951806936,0.177508269,0.276924021,0.600330824,0.031346351,0.232931727,0.083479276,0.866960862,0.044276458,2,"[0.9518069356928016, 0.1775082690187431, 0.2769240207047125, 0.6003308244274104, 0.03134635149023638, 0.2329317269076305, 0.0834792761237595, 0.8669608623308978, 0.044276457883369334]"
5611,The Dentist,0.829316231,0.22491731,0.141158712,0.449546965,0.04655704,0.071787149,0.098657326,0.557790157,0.045788337,2,"[0.8293162305786721, 0.22491730981256888, 0.14115871165761398, 0.44954696459346943, 0.04655704008221994, 0.07178714859437751, 0.0986573263280794, 0.5577901565024476, 0.04578833693304536]"
5613,Churchill,0.992971845,0.167585447,0.072572089,0.483461089,0.034635149,0.927710843,0.098657326,0.565410306,0.046544276,3,"[0.9929718447885336, 0.1675854465270121, 0.07257208886493162, 0.4834610888559296, 0.034635149023638234, 0.927710843373494, 0.0986573263280794, 0.5654103064940075, 0.046544276457883366]"
5614,Garbo: The Spy,0.038347563,0.454244763,0.343298172,0.349860693,0.18705036,0.385542169,0.164039696,0.72068292,0.028401728,0,"[0.03834756263677669, 0.4542447629547959, 0.3432981717944051, 0.3498606933451617, 0.18705035971223025, 0.3855421686746988, 0.16403969643899588, 0.7206829197713954, 0.02840172786177105]"
5618,The Dark Valley,0.768070878,0.736493936,0.41268933,0.512385124,0.396711202,0.000174699,0.109165207,0.790325303,0.033585313,2,"[0.7680708780216073, 0.7364939360529216, 0.4126893297518109, 0.5123851239898535, 0.3967112024665981, 0.0001746987951807229, 0.1091652072387624, 0.7903253032385638, 0.033585313174946]"
5621,Final Score,0.974899446,0.21168688,0.091880933,0.266507723,0.039260021,0.93875502,0.080910683,0.488196002,0.045140389,3,"[0.9748994456733342, 0.21168687982359424, 0.09188093281829676, 0.26650772308701703, 0.03926002055498458, 0.9387550200803214, 0.08091068301225918, 0.4881960018326943, 0.04514038876889848]"
5654,Fugitive Pieces,0.96285118,0.278941566,0.06704091,0.336595373,0.257965057,0.000509036,0.055691769,0.616147001,0.039416847,2,"[0.9628511795965344, 0.278941565600882, 0.06704090960745725, 0.33659537307846904, 0.2579650565262076, 0.0005090361445783133, 0.05569176882661996, 0.6161470013745205, 0.03941684665226782]"
5705,Boston,0.994979889,0.136714443,0.03787651,0.442195824,0.040904419,0.932730924,0.103327496,0.473389761,0.03812095,3,"[0.994979889134667, 0.13671444321940462, 0.03787650988622868, 0.44219582403467184, 0.040904419321685516, 0.9327309236947792, 0.10332749562171628, 0.4733897610263087, 0.038120950323974084]"
5712,40 Years in the Making: The Magic Music Movie,0.759034678,0.493936053,0.432802709,0.450993166,0.596094553,1.50E-05,0.123175715,0.808049386,0.027969762,2,"[0.7590346784640075, 0.4939360529217199, 0.4328027088698996, 0.4509931663501656, 0.5960945529290853, 1.4959839357429722e-05, 0.1231757151196731, 0.8080493862885528, 0.02796976241900648]"
5715,Sex and Broadcasting,0.871485162,0.501653804,0.361400213,0.56886092,0.092291881,0.887550201,0.093987157,0.723142588,0.072678186,3,"[0.8714851618474708, 0.5016538037486218, 0.3614002130006849, 0.5688609197473535, 0.09229188078108942, 0.8875502008032129, 0.09398715703444248, 0.7231425884395571, 0.07267818574514039]"
5718,Howl,0.900601805,0.305402426,0.059096125,0.4835766,0.042754368,0.936746988,0.102159953,0.540548361,0.034557235,3,"[0.9006018048664032, 0.3054024255788313, 0.059096124855812227, 0.4835766001783495, 0.04275436793422405, 0.9367469879518072, 0.10215995329830707, 0.5405483614266078, 0.0345572354211663]"
5719,Creation,0.703813459,0.105292172,0.117022657,0.374118071,0.038643371,0.874497992,0.09048453,0.69381948,0.042332613,3,"[0.7038134589453426, 0.10529217199558984, 0.1170226567159076, 0.3741180710533246, 0.038643371017471735, 0.8744979919678715, 0.0904845300642148, 0.6938194796112758, 0.04233261339092872]"
5724,This Is Martin Bonner,0.952810958,0.128996692,0.323184793,0.83829801,0.03946557,0.890562249,0.111500292,0.520002894,0.066414687,3,"[0.9528109578658682, 0.12899669239250275, 0.3231847926763164, 0.8382980099709373, 0.039465570400822186, 0.890562248995984, 0.11150029188558083, 0.5200028937278448, 0.06641468682505397]"
5726,Free In Deed,0.94477878,0.228224917,0.222617897,0.609844337,0.038129496,0.913654618,0.126678342,0.488750633,0.048164147,3,"[0.9447787804813352, 0.2282249173098125, 0.2226178970858731, 0.609844336941907, 0.038129496402877695, 0.9136546184738956, 0.12667834208990073, 0.4887506330029661, 0.04816414686825054]"
5747,The Rage in Placid Lake,0.410638984,0.474090408,0.714390017,0.343729352,0.739979445,0.000996988,0.11033275,0.809978538,0.093304536,1,"[0.4106389844098851, 0.4740904079382579, 0.7143900165231409, 0.34372935235111746, 0.7399794450154162, 0.000996987951807229, 0.11033274956217162, 0.8099785381851503, 0.09330453563714902]"
5752,The Nightmare,0.777107078,0.200661521,0.02198694,0.388399891,0.032374101,0.824297189,0.089316988,0.236296993,0.045788337,3,"[0.7771070775792069, 0.20066152149944871, 0.021986940382938632, 0.3883998909573117, 0.03237410071942446, 0.8242971887550201, 0.0893169877408056, 0.23629699293448114, 0.04578833693304536]"
5759,The Gruffalo,0.978915534,0.407938258,0.137136036,0.508249819,0.524152107,0.903614458,0.089316988,0.497648846,0.043412527,3,"[0.9789155343656007, 0.4079382579933847, 0.13713603583399622, 0.5082498186472237, 0.5241521068859198, 0.9036144578313252, 0.0893169877408056, 0.4976488461260217, 0.04341252699784017]"
5768,Bride of Re-Animator,0.609435375,0.604189636,0.233680256,0.683785445,0.130524152,0.893574297,0.071336836,0.646362343,0.035853132,3,"[0.6094353746770789, 0.6041896361631751, 0.2336802556008219, 0.6837854446492846, 0.13052415210688592, 0.893574297188755, 0.07133683596030355, 0.6463623429549784, 0.03585313174946004]"
5770,1492: Conquest of Paradise,0.700801392,0.474090408,0.296031731,0.341978201,0.163412127,0.571285141,0.230589609,0.697870699,0.030561555,3,"[0.7008013924261427, 0.4740904079382579, 0.29603173086689666, 0.3419782007032329, 0.1634121274409044, 0.571285140562249, 0.23058960887332164, 0.6978706985941305, 0.03056155507559395]"
5776,Sirens,0.020777175,0.678059537,0.896416098,0.729412417,0.539568345,0.00096988,0.179217747,0.918348646,0.050431965,1,"[0.020777174608110568, 0.6780595369349502, 0.8964160975418435, 0.7294124170051148, 0.5395683453237411, 0.0009698795180722893, 0.1792177466433158, 0.9183486459765124, 0.05043196544276457]"
5795,Bodysong,0.461844115,0.093495039,0.361400213,0.247332844,0.034840699,0.962851406,0.30647986,0.697967156,0.039524838,0,"[0.4618441152362836, 0.09349503858875413, 0.3614002130006849, 0.24733284356532625, 0.03484069886947585, 0.96285140562249, 0.3064798598949212, 0.6979671561889604, 0.03952483801295896]"
